Date,Open,High,Low,Close,Adj Close,Volume
2014-06-17,540.000000,565.000000,540.000000,560.599976,546.196472,1580095
2014-06-18,560.000000,569.000000,552.250000,557.900024,543.565918,2003001
2014-06-19,559.599976,570.000000,551.200012,568.000000,553.406372,1112449
2014-06-20,570.000000,573.750000,557.000000,568.450012,553.844910,1086913
2014-06-23,568.450012,577.000000,567.299988,574.099976,559.349609,610166
2014-06-24,574.099976,582.000000,571.599976,579.900024,565.000671,816172
2014-06-25,580.099976,589.000000,573.000000,586.500000,571.431152,796312
2014-06-26,589.900024,590.000000,577.799988,584.799988,569.774658,838466
2014-06-27,586.200012,594.000000,581.599976,584.700012,569.677307,738734
2014-06-30,585.000000,597.900024,584.700012,594.000000,578.738403,785106
2014-07-01,593.299988,598.799988,580.349976,583.849976,568.849060,696050
2014-07-02,586.549988,596.000000,582.000000,584.049988,569.044006,816714
2014-07-03,585.099976,587.750000,576.299988,581.700012,566.754333,511556
2014-07-04,584.900024,592.849976,584.000000,588.650024,573.525879,374126
2014-07-07,588.650024,596.500000,584.049988,593.599976,578.348572,713824
2014-07-08,590.400024,604.000000,584.700012,590.099976,574.938477,809330
2014-07-09,590.099976,602.400024,586.500000,594.650024,579.371704,653792
2014-07-10,595.000000,597.799988,580.000000,587.000000,571.918213,525220
2014-07-11,581.250000,589.500000,565.150024,568.849976,554.234436,811989
2014-07-14,571.150024,597.900024,568.099976,589.500000,574.353882,672433
2014-07-15,594.500000,595.700012,577.000000,582.500000,567.533813,574018
2014-07-16,580.500000,588.599976,577.000000,579.849976,564.951965,675645
2014-07-17,580.000000,585.000000,577.299988,579.650024,564.757019,356143
2014-07-18,580.900024,589.950012,578.349976,580.450012,565.536499,925055
2014-07-21,587.950012,595.000000,582.000000,593.650024,578.397339,593459
2014-07-22,597.900024,610.900024,592.700012,603.599976,588.091675,1929744
2014-07-23,606.000000,610.000000,595.599976,603.349976,587.848083,1050820
2014-07-24,602.750000,625.049988,599.650024,620.099976,604.167786,934022
2014-07-25,620.200012,639.950012,617.750000,637.400024,621.023376,1129698
